Month,DayOfMonth,DayOfWeek,DepTime,Distance,UniqueCarrier,Origin,Dest,DepDelay,Label
4,2,3,1710,397,WN,BWI,MHT,12,0
4,5,4,1710,159,WN,HOU,DAL,59,1
4,2,6,840,1073,WN,MCO,OAK,-4,0
4,6,3,2030,852,WN,BWI,PHX,27,0
4,3,6,1820,562,WN,MDW,ELP,13,0
4,5,6,2030,1044,WN,BUR,OAK,-3,1
4,6,3,1930,562,WN,RNO,RDU,-4,0
4,5,3,1745,395,WN,MCI,MDW,29,1
4,5,5,1930,159,WN,HOU,LAS,27,1
4,3,5,640,714,WN,SJC,TPA,8,0
4,4,3,1745,178,WN,BWI,ISP,35,0
4,6,2,1525,159,WN,MDW,BUR,27,0
4,5,2,1305,1073,WN,MCO,BNA,12,1
4,6,5,1925,601,WN,LAX,STL,59,0
4,6,4,740,395,WN,PIT,DAL,-1,0
4,5,4,1430,178,WN,LAS,PHX,14,1
4,5,6,1630,293,WN,PHX,LAS,0,1
4,5,5,1630,714,WN,BUR,ELP,59,1
4,2,3,1930,612,WN,BWI,PDX,27,0
4,5,3,1430,365,WN,SMF,BUR,3,1
4,5,4,1525,293,WN,HOU,RDU,15,1
4,3,3,1930,1999,WN,PHX,BNA,-1,0
4,6,6,1820,239,WN,MCI,BWI,59,0
4,3,6,1710,587,WN,PVD,LAS,-1,0
4,5,6,1710,852,WN,HOU,BNA,10,1
4,5,3,2205,377,WN,BNA,PDX,45,1
4,5,2,1540,1959,WN,ORF,LAS,-2,1
4,5,6,940,239,WN,MDW,ELP,-1,1
4,3,6,2205,1910,WN,SJC,OAK,-3,0
4,5,5,715,293,WN,PVD,MDW,12,1
4,4,6,1525,1959,WN,DAL,LAS,15,0
4,6,4,1135,834,WN,PIT,SAT,59,0
4,4,4,640,2106,WN,SJC,ELP,2,0
4,4,4,1525,1790,WN,BWI,LAS,-1,0
4,6,2,850,569,WN,RNO,MHT,12,0
4,2,4,1925,377,WN,BWI,LBB,2,0
4,2,3,955,377,WN,PIT,BNA,35,0
4,5,5,1200,834,WN,BNA,PDX,-3,1
4,3,2,1630,1790,WN,DAL,OAK,15,0
4,4,5,715,611,WN,PVD,MCO,14,0
4,2,2,1135,369,WN,LAX,ISP,97,0
4,2,6,1430,1999,WN,SMF,DAL,3,0
4,5,3,715,239,WN,MDW,MHT,35,1
4,3,6,1930,397,WN,SMF,ISP,29,0
4,3,5,1315,369,WN,BWI,SMF,10,0
4,6,3,640,714,WN,PVD,MHT,12,0
4,5,3,1820,1034,WN,LAS,ELP,7,1
4,3,6,1605,562,WN,RNO,BWI,-3,0
4,4,5,1300,365,WN,MCO,BNA,-3,0
4,4,2,840,569,WN,RNO,OAK,-2,0
4,6,6,700,239,WN,PHX,STL,-1,0
4,4,6,840,192,WN,BWI,BNA,10,0
4,5,2,955,192,WN,RNO,BWI,27,1
4,2,6,745,1044,WN,PVD,MDW,15,0
4,4,6,1745,369,WN,MDW,STL,15,0
4,6,5,1820,395,WN,BUR,BDL,8,0
4,6,2,1745,611,WN,ORF,DAL,-2,0
4,2,2,2030,1959,WN,BUR,BWI,27,0
4,6,4,840,612,WN,MDW,MDW,13,0
4,4,2,1925,1034,WN,SMF,STL,-4,0
4,5,2,1710,1034,WN,SJC,LBB,45,1
4,3,2,1200,365,WN,LAS,SMF,7,0
4,6,3,1710,251,WN,SJC,PDX,27,0
4,6,2,2030,251,WN,BWI,RDU,-4,0
4,3,2,1540,397,WN,RNO,FLL,8,0
4,3,6,1430,612,WN,ORF,ELP,29,0
4,4,3,1315,369,WN,PVD,BDL,13,0
4,5,6,740,251,WN,ORF,STL,0,1
4,6,4,940,377,WN,PHX,BUR,27,0
4,6,5,1745,192,WN,MCI,MHT,14,0
4,3,5,740,1910,WN,BNA,BWI,15,0
4,2,3,940,834,WN,SMF,SAT,35,0
4,4,4,1705,293,WN,ORF,OAK,45,0
4,3,4,1930,397,WN,TPA,LBB,-3,0
4,2,5,840,1790,WN,BNA,LAS,13,0
4,4,2,715,192,WN,LAS,MHT,3,0
4,2,2,1705,1073,WN,HOU,SAT,12,0
4,5,6,1430,395,WN,SJC,PHX,8,1
4,4,6,1525,159,WN,TPA,MDW,3,0
4,2,3,2205,611,WN,SMF,DAL,-2,0
4,5,2,955,612,WN,PVD,MCO,10,1
4,2,3,1630,192,WN,BWI,OAK,7,0
4,5,6,1300,562,WN,SMF,OAK,29,1
4,5,3,1525,569,WN,MCI,MHT,7,1
4,2,6,1820,1790,WN,ORF,SAT,7,0
4,3,6,1305,1790,WN,ORF,BDL,-4,0
4,4,6,1200,178,WN,MDW,BWI,8,0
4,2,6,850,1959,WN,RNO,DAL,3,0
4,5,5,2205,1910,WN,MDW,MCO,15,1
4,3,5,1930,192,WN,ORF,TPA,35,0
4,2,3,1705,159,WN,PVD,ISP,-2,0
4,4,2,840,587,WN,SMF,RDU,15,0
4,2,2,850,293,WN,ORF,ISP,-1,0
4,4,4,1820,1999,WN,ORF,SMF,3,0
4,5,3,700,365,WN,LAS,BNA,0,1
4,3,2,1745,395,WN,BWI,MHT,97,0
4,6,5,1430,251,WN,LAS,TPA,10,0
4,3,6,1540,239,WN,PHX,MHT,14,0
4,2,5,850,397,WN,TUS,PIT,35,0
4,5,5,1430,159,WN,SMF,LBB,-2,1
4,4,2,1705,1073,WN,RNO,OAK,3,0
4,5,2,2205,2106,WN,BNA,BUR,45,1
4,6,3,2030,377,WN,BWI,BNA,2,0
4,5,6,1745,192,WN,HOU,BNA,-2,1
4,5,6,640,1999,WN,MCO,FLL,-4,1
4,6,6,1705,587,WN,MDW,BUR,45,0
4,4,5,700,395,WN,MDW,BDL,97,0
4,2,6,2205,714,WN,BNA,ELP,-2,0
4,6,5,1540,239,WN,BWI,OAK,13,0
4,2,2,2205,714,WN,LAX,BUR,12,0
4,2,2,940,1034,WN,BNA,BUR,27,0
4,3,2,1540,377,WN,PHX,TPA,7,0
4,4,5,1305,612,WN,PIT,STL,-4,0
4,5,2,1605,365,WN,TUS,ELP,-1,1
4,2,5,1710,1044,WN,DAL,PIT,3,0
4,6,4,840,178,WN,BUR,ISP,-4,0
4,2,3,1820,1959,WN,MDW,MCO,7,0
4,5,5,955,1073,WN,SJC,BUR,97,1
4,6,2,1705,395,WN,BUR,FLL,59,0
4,3,5,1630,562,WN,MCI,RDU,6,0
4,5,4,700,365,WN,PHX,MHT,-1,1
4,2,4,1525,612,WN,PIT,PIT,2,0
4,6,4,1820,562,WN,DAL,ELP,-1,0
4,2,5,1705,192,WN,LAS,PDX,35,0
4,4,5,640,192,WN,TPA,BNA,13,0
4,2,2,1305,2106,WN,BUR,PHX,15,0
4,5,5,850,251,WN,MCO,LAS,29,1
4,4,2,1135,1034,WN,ORF,LAS,-1,0
4,2,4,850,293,WN,DAL,MDW,10,0
4,2,6,955,1073,WN,PIT,TPA,8,0
4,5,6,715,2106,WN,TUS,MHT,-4,1
4,5,6,850,1073,WN,BWI,MDW,3,1
4,6,4,1820,178,WN,MCO,BUR,45,0
4,5,4,700,397,WN,PIT,DAL,7,1
4,2,2,1315,395,WN,BNA,FLL,7,0
4,4,2,1745,377,WN,PVD,DAL,0,0
4,5,3,1135,1044,WN,SMF,PHX,7,1
4,5,2,1200,562,WN,SJC,BNA,-3,1
4,6,3,955,569,WN,PVD,ISP,7,0
4,3,4,1200,2106,WN,RNO,RDU,-4,0
4,2,3,1930,1910,WN,DAL,PIT,45,0
4,2,4,1820,562,WN,BWI,MDW,2,0
4,3,6,1605,178,WN,DAL,BUR,29,0
4,2,5,1605,293,WN,LAX,MHT,97,0
4,4,5,1315,251,WN,LAS,LAS,12,0
4,6,2,745,395,WN,SMF,STL,8,0
4,2,3,1135,159,WN,TUS,MHT,12,0
4,2,4,1135,192,WN,LAX,BUR,7,0
4,4,5,2030,178,WN,PHX,FLL,59,0
4,2,5,1605,834,WN,SJC,MCO,0,0
4,4,6,1315,834,WN,BNA,SMF,8,0
4,4,2,2205,397,WN,HOU,BNA,97,0
4,5,6,640,192,WN,TUS,BWI,45,1
4,3,2,1305,1959,WN,BUR,BNA,-3,0
4,2,3,1705,1959,WN,LAS,PDX,45,0
4,2,5,1930,612,WN,TPA,OAK,-3,0
4,2,3,1540,1034,WN,TUS,BUR,29,0
4,3,5,940,178,WN,SJC,LBB,-3,0
4,2,3,640,159,WN,PVD,ELP,97,0
4,3,5,1135,397,WN,LAS,OAK,97,0
4,6,2,1525,601,WN,MCO,STL,2,0
4,2,3,715,834,WN,DAL,PHX,6,0
4,2,3,1930,1044,WN,SJC,ISP,7,0
4,6,3,1525,178,WN,PIT,LAS,12,0
4,5,5,745,1959,WN,MCI,BDL,-4,1
4,3,4,715,611,WN,SMF,BDL,45,0
4,6,2,1605,239,WN,MCI,ISP,0,0
4,4,6,1525,1034,WN,BWI,SMF,3,0
4,5,4,1525,395,WN,SMF,SAT,-2,1
4,3,3,700,365,WN,MCI,RDU,12,0
4,3,3,700,239,WN,SJC,BWI,13,0
4,4,2,640,293,WN,LAS,MCO,10,0
4,5,6,1540,562,WN,DAL,STL,15,1
4,5,4,1930,569,WN,DAL,MDW,-3,1
4,5,4,1525,293,WN,ORF,BNA,14,1
4,3,3,940,1999,WN,TPA,BNA,29,0
4,2,4,1925,397,WN,BUR,LAS,13,0
4,4,4,1710,377,WN,DAL,SMF,14,0
4,6,2,1925,834,WN,DAL,STL,6,0
4,6,6,1925,611,WN,SMF,OAK,3,0
4,2,3,1300,1910,WN,HOU,BUR,7,0
4,2,3,955,1790,WN,MCO,MCO,8,0
4,2,2,940,402,WN,DAL,BNA,15,0
4,4,5,850,293,WN,DAL,ELP,15,0
4,2,3,940,397,WN,PVD,SMF,14,0
4,3,4,2205,397,WN,PHX,STL,12,0
4,5,5,1315,251,WN,TUS,TPA,2,1
4,6,4,745,1999,WN,TUS,BWI,3,0
4,3,5,740,239,WN,BNA,ELP,7,0
4,5,6,745,251,WN,PHX,DAL,-2,1
4,2,5,1745,1959,WN,HOU,MCO,7,0
4,2,3,1820,611,WN,MCO,PIT,15,0
4,5,6,1955,611,WN,TPA,DAL,2,1
4,4,2,745,834,WN,DAL,BDL,45,0
4,4,3,850,1073,WN,PVD,MHT,7,0
4,4,2,715,852,WN,TPA,MHT,-4,0
4,2,5,2030,611,WN,BNA,SAT,13,0
4,6,5,715,369,WN,ORF,BUR,59,0
4,4,2,840,159,WN,ORF,LBB,2,0
4,4,5,1525,852,WN,HOU,PIT,27,0
4,2,5,700,611,WN,LAS,PIT,59,0
4,4,3,640,395,WN,BNA,MDW,-3,0
4,4,2,1135,369,WN,MDW,ISP,29,0
4,2,5,1305,1034,WN,SJC,ISP,12,0
4,2,3,1525,611,WN,ORF,ELP,2,0
4,2,4,1135,611,WN,TUS,SMF,3,0
4,6,5,940,192,WN,PVD,MCO,97,0
4,4,6,2205,159,WN,PIT,RDU,27,0
4,4,5,850,587,WN,TUS,SAT,14,0
4,5,4,1430,397,WN,DAL,TPA,97,1
4,5,5,1525,159,WN,TPA,PDX,-3,1
4,2,6,1820,395,WN,PVD,SMF,7,0
4,6,3,1705,1790,WN,BWI,BDL,15,0
4,4,4,1710,1790,WN,BNA,MDW,10,0
4,4,4,1605,601,WN,SMF,OAK,-2,0
4,5,2,700,1959,WN,SJC,RDU,27,1
4,5,5,2205,1959,WN,MCI,SMF,10,1
4,5,6,1315,239,WN,TPA,MDW,-3,1
4,5,5,1710,239,WN,PVD,STL,-2,1
4,4,6,1705,714,WN,TUS,DAL,8,0
4,4,4,740,159,WN,PVD,MCO,-1,0
4,2,2,1605,1044,WN,BWI,ISP,7,0
4,4,4,745,569,WN,RNO,ELP,35,0
4,3,2,1315,159,WN,LAS,BUR,59,0
4,5,5,700,239,WN,MDW,ISP,8,1
4,3,2,1605,1790,WN,MCO,MHT,12,0
4,3,5,1630,192,WN,BUR,PHX,6,0
4,4,2,715,377,WN,TUS,LBB,59,0
4,6,6,1605,1959,WN,DAL,STL,97,0
4,2,6,850,601,WN,RNO,PDX,8,0
4,3,5,1430,251,WN,TPA,BWI,15,0
4,6,2,740,714,WN,TUS,SMF,29,0
4,3,4,715,569,WN,TPA,ELP,2,0
4,2,2,1930,251,WN,SMF,ISP,-4,0
4,3,2,840,293,WN,MDW,ISP,97,0
4,5,2,1605,601,WN,PIT,BUR,-3,1
4,5,4,1605,601,WN,LAS,BNA,6,1
4,4,6,1135,397,WN,MCI,SMF,29,0
4,2,5,745,562,WN,RNO,RDU,59,0
4,3,5,1745,293,WN,MDW,SMF,45,0
4,4,3,1315,1790,WN,MDW,RDU,29,0
4,2,2,1525,293,WN,SJC,SMF,35,0
4,2,4,1630,834,WN,LAX,LBB,-2,0
4,5,2,1745,611,WN,DAL,BNA,29,1
4,3,2,955,159,WN,PHX,OAK,7,0
4,3,4,1540,612,WN,BUR,MHT,10,0
4,6,2,1925,178,WN,ORF,MHT,45,0
4,3,5,1135,2106,WN,MCO,MDW,6,0
4,2,6,1705,1999,WN,SMF,MCO,45,0
4,3,5,1135,402,WN,RNO,BUR,3,0
4,2,2,1540,834,WN,BUR,TPA,2,0
4,5,4,940,397,WN,PHX,LBB,35,1
4,4,6,840,1044,WN,HOU,PDX,2,0
4,3,2,1925,714,WN,RNO,BWI,59,0
4,4,3,1605,601,WN,DAL,RDU,-2,0
4,4,4,1930,2106,WN,DAL,BDL,7,0
4,2,2,955,601,WN,TPA,ELP,-4,0
4,2,6,745,192,WN,MCO,LBB,2,0
4,3,2,1745,1034,WN,BUR,BNA,7,0
4,4,4,850,601,WN,LAS,TPA,3,0
4,3,3,715,834,WN,PHX,SMF,12,0
4,4,6,1200,239,WN,LAX,PHX,27,0
4,2,6,1705,1790,WN,PIT,RDU,0,0
4,2,3,1605,1073,WN,MCO,ELP,59,0
4,3,5,850,293,WN,SMF,OAK,-3,0
4,3,3,1955,251,WN,BNA,MHT,13,0
4,3,4,740,2106,WN,MCI,MDW,2,0
4,6,4,1925,1910,WN,DAL,FLL,12,0
4,4,4,1745,178,WN,PHX,SAT,6,0
4,2,4,1705,611,WN,BWI,SMF,13,0
4,4,3,955,587,WN,PIT,BWI,8,0
4,6,2,1315,159,WN,PVD,BWI,35,0
4,5,2,640,612,WN,HOU,BWI,-3,1
4,4,4,1300,834,WN,MDW,BUR,35,0
4,4,5,1705,852,WN,SJC,SAT,59,0
4,3,3,1820,397,WN,MCO,PIT,14,0
4,4,3,1955,377,WN,LAX,MHT,97,0
4,5,6,1300,159,WN,ORF,LAS,0,1
4,2,2,1305,562,WN,SJC,RDU,3,0
4,2,5,1305,1959,WN,BUR,OAK,13,0
4,6,5,1710,251,WN,MDW,OAK,6,0
4,2,3,740,395,WN,LAX,ISP,97,0
4,4,6,2030,562,WN,SJC,RDU,2,0
4,5,2,1430,159,WN,PHX,MCO,45,1
4,3,2,1315,2106,WN,MCI,OAK,15,0
4,3,2,1315,377,WN,DAL,TPA,59,0
4,2,6,1630,239,WN,LAS,MHT,45,0
4,3,2,715,1034,WN,PHX,MCO,13,0
4,6,4,745,369,WN,HOU,ISP,45,0
4,4,2,1540,377,WN,BWI,PHX,-3,0
4,3,4,1710,612,WN,TUS,LBB,2,0
4,2,6,1820,1790,WN,PHX,PIT,-1,0
4,5,5,1820,402,WN,BNA,BDL,3,1
4,2,3,1605,293,WN,MDW,MCO,-4,0
4,4,6,1745,369,WN,TPA,PDX,2,0
4,6,5,1605,402,WN,RNO,DAL,6,0
4,6,3,1820,239,WN,TUS,MHT,13,0
4,3,3,850,569,WN,BNA,SMF,97,0
4,2,6,840,192,WN,MCO,LAS,59,0
4,3,3,745,2106,WN,PIT,LBB,-4,0
4,5,6,2030,611,WN,HOU,PHX,12,1
4,5,4,1630,601,WN,MCI,STL,6,1
4,3,5,1925,587,WN,TUS,BDL,12,0
4,5,3,1710,1034,WN,LAS,PHX,2,1
4,2,4,715,251,WN,LAX,DAL,45,0
4,2,2,2030,714,WN,SJC,BNA,45,0
4,3,4,1930,192,WN,BWI,SAT,-2,0
4,5,4,1430,293,WN,PIT,FLL,45,1
4,3,3,640,251,WN,RNO,LAS,6,0
4,4,5,1605,1959,WN,BNA,TPA,12,0
4,3,4,1630,1073,WN,MDW,FLL,59,0
4,3,2,955,1910,WN,PVD,MCO,-1,0
4,3,3,2030,1999,WN,PIT,BNA,0,0
4,5,4,1745,1910,WN,HOU,RDU,45,1
4,6,2,640,587,WN,PVD,SAT,10,0
4,6,3,1300,1999,WN,PVD,PHX,7,0
4,5,2,2030,1959,WN,SJC,DAL,14,1
4,6,6,1925,834,WN,BWI,BWI,-2,0
4,4,5,1305,397,WN,PIT,SAT,3,0
4,3,3,1930,1073,WN,HOU,BDL,0,0
4,5,5,1705,365,WN,PHX,DAL,13,1
4,5,5,1540,397,WN,SMF,STL,13,1
4,2,3,1605,611,WN,LAS,BUR,27,0
4,5,6,1315,1073,WN,PIT,BNA,-3,1
4,6,3,940,1044,WN,MDW,BNA,-4,0
4,3,2,700,834,WN,BNA,DAL,12,0
4,3,6,955,611,WN,PIT,MCO,-4,0
4,6,6,1745,1959,WN,LAS,PDX,3,0
4,5,4,840,1073,WN,PVD,STL,13,1
4,5,5,955,365,WN,LAS,OAK,-3,1
4,3,3,850,178,WN,BNA,BWI,6,0
4,5,4,700,395,WN,MDW,MDW,2,1
4,4,2,1300,377,WN,TUS,MHT,-2,0
4,4,6,1315,239,WN,MDW,BWI,35,0
4,3,4,1135,587,WN,TPA,TPA,2,0
4,3,4,1930,402,WN,DAL,TPA,6,0
5,2,2,850,159,WN,PVD,BDL,0,0
5,6,5,1315,1790,WN,MCO,MCO,13,0
5,4,6,1200,239,WN,MCO,MDW,0,0
5,4,6,1745,569,WN,ORF,PHX,97,0
5,6,3,1745,159,WN,ORF,RDU,0,0
5,5,5,1710,402,WN,BUR,SAT,14,1
5,2,6,850,1790,WN,LAS,MCO,12,0
5,2,6,955,2106,WN,RNO,DAL,3,0
5,4,4,1525,1910,WN,TUS,LBB,59,0
5,5,5,1135,714,WN,RNO,BWI,13,1
5,5,6,640,1073,WN,TPA,STL,29,1
5,6,5,640,178,WN,LAX,BUR,45,0
5,5,4,1955,365,WN,MCO,LAS,6,1
5,4,4,1525,1034,WN,PIT,PHX,97,0
5,4,6,700,569,WN,TUS,RDU,7,0
5,6,5,1540,611,WN,SJC,RDU,6,0
5,4,3,1605,1790,WN,BUR,MDW,13,0
5,3,5,1315,587,WN,PIT,BUR,-4,0
5,2,2,1135,2106,WN,ORF,PHX,14,0
5,4,3,640,587,WN,BUR,PDX,8,0
5,6,6,1305,178,WN,PIT,RDU,59,0
5,3,2,955,1790,WN,BUR,MDW,7,0
5,5,6,1925,562,WN,ORF,SMF,0,1
5,5,4,1200,587,WN,DAL,PDX,14,1
5,2,2,745,1790,WN,MDW,BDL,3,0
5,6,5,745,377,WN,RNO,LBB,59,0
5,5,3,1135,601,WN,LAX,LBB,15,1
5,6,6,1525,159,WN,MCI,PHX,-1,0
5,6,5,840,251,WN,PIT,BDL,-1,0
5,2,3,1605,159,WN,PIT,MHT,97,0
5,2,5,1745,251,WN,MDW,MDW,97,0
5,2,5,700,293,WN,MCI,RDU,8,0
5,2,5,1525,1034,WN,HOU,BWI,0,0
5,3,4,955,239,WN,LAX,BDL,-1,0
5,4,3,1820,395,WN,PHX,BWI,6,0
5,4,4,1820,611,WN,SJC,MCO,15,0
5,3,6,850,562,WN,LAS,BUR,97,0
5,2,2,1710,562,WN,MCI,FLL,8,0
5,3,3,2205,178,WN,RNO,PIT,0,0
5,3,5,1305,601,WN,MDW,DAL,0,0
5,3,4,1305,1034,WN,DAL,MHT,-2,0
5,6,4,1955,601,WN,HOU,STL,29,0
5,6,5,1955,834,WN,PIT,PHX,-1,0
5,5,5,1200,611,WN,SJC,LAS,2,1
5,5,2,1300,1999,WN,HOU,BWI,27,1
5,2,3,1200,1959,WN,PIT,TPA,59,0
5,2,4,1705,1999,WN,PVD,STL,-2,0
5,2,6,1705,1034,WN,LAX,STL,14,0
5,5,6,745,239,WN,BNA,RDU,45,1
5,2,2,1540,1034,WN,PHX,OAK,15,0
5,3,6,1605,397,WN,RNO,ELP,45,0
5,6,2,1430,587,WN,HOU,PDX,13,0
5,5,3,1705,1044,WN,HOU,ISP,7,1
5,5,3,940,397,WN,DAL,LBB,13,1
5,2,2,2030,569,WN,LAX,OAK,7,0
5,4,5,700,2106,WN,PVD,BNA,0,0
5,2,6,1930,1959,WN,BNA,STL,14,0
5,5,2,700,612,WN,BWI,MCO,12,1
5,3,4,1135,612,WN,MCI,LBB,15,0
5,3,6,1605,587,WN,LAX,PDX,45,0
5,3,6,1955,569,WN,BUR,PIT,0,0
5,5,6,2205,178,WN,BUR,STL,59,1
5,3,6,1955,239,WN,SJC,SAT,8,0
5,6,3,955,239,WN,MDW,PDX,29,0
5,2,4,850,714,WN,BUR,MDW,8,0
5,2,2,1200,1910,WN,MCI,ELP,12,0
5,4,4,1955,1034,WN,BUR,MDW,6,0
5,6,5,1540,178,WN,LAX,LBB,29,0
5,3,2,1630,587,WN,PIT,TPA,0,0
5,2,5,2205,587,WN,ORF,BDL,29,0
5,4,2,1305,1790,WN,PVD,ISP,29,0
5,2,4,700,1790,WN,SJC,LBB,0,0
5,2,4,1430,714,WN,TUS,STL,-4,0
5,3,4,940,192,WN,RNO,OAK,-4,0
5,6,4,1300,365,WN,TUS,MHT,7,0
5,2,2,955,569,WN,MDW,PDX,-4,0
5,5,2,955,611,WN,LAX,BUR,-4,1
5,6,2,840,1959,WN,HOU,MHT,97,0
5,5,2,2030,402,WN,PHX,SMF,29,1
5,4,3,715,1910,WN,SJC,STL,45,0
5,4,6,2030,612,WN,PVD,MCO,-1,0
5,4,6,2030,714,WN,BWI,TPA,29,0
5,2,6,1710,587,WN,PHX,ISP,59,0
5,5,4,1605,1790,WN,PHX,BWI,45,1
5,3,3,2030,1910,WN,MCO,STL,12,0
5,2,5,1605,365,WN,LAS,STL,-4,0
5,3,5,2205,587,WN,LAS,ELP,8,0
5,6,2,1630,562,WN,PIT,BNA,13,0
5,5,5,1200,1034,WN,MCI,DAL,27,1
5,3,5,850,601,WN,SJC,STL,35,0
5,2,2,1315,369,WN,PHX,SMF,15,0
5,3,3,2205,178,WN,BNA,DAL,13,0
5,2,4,1135,1790,WN,TPA,BUR,10,0
5,5,2,1135,239,WN,RNO,LBB,35,1
5,2,3,1930,611,WN,TPA,LAS,8,0
5,2,5,640,402,WN,PHX,SAT,27,0
5,2,2,1925,1959,WN,SJC,BNA,13,0
5,3,4,1605,612,WN,PIT,ISP,6,0
5,5,3,2030,402,WN,BNA,OAK,7,1
5,2,5,700,1073,WN,MCI,DAL,-3,0
5,3,2,940,178,WN,MCI,RDU,15,0
5,4,2,2205,2106,WN,MDW,BDL,27,0
5,5,3,740,612,WN,LAX,PDX,3,1
5,3,4,1135,1910,WN,SMF,TPA,35,0
5,3,2,1305,611,WN,LAS,STL,0,0
5,4,3,1605,1959,WN,TUS,OAK,59,0
5,6,2,1925,1959,WN,HOU,MCO,-3,0
5,3,5,1315,239,WN,TUS,MDW,10,0
5,4,3,1540,852,WN,MCI,PIT,59,0
5,6,6,1705,562,WN,MDW,SMF,97,0
5,6,2,2030,395,WN,SJC,SMF,59,0
5,4,4,850,834,WN,MCI,FLL,14,0
5,6,6,715,569,WN,SJC,BUR,45,0
5,3,3,1925,1034,WN,LAS,MHT,-4,0
5,4,4,700,587,WN,LAS,STL,15,0
5,3,2,2205,159,WN,LAS,BDL,6,0
5,6,6,1710,293,WN,MCO,BNA,6,0
5,2,3,2030,251,WN,SJC,PDX,35,0
5,4,5,740,601,WN,PIT,FLL,45,0
5,4,2,1930,714,WN,TUS,TPA,8,0
5,3,5,2205,714,WN,RNO,MHT,0,0
5,4,3,640,1959,WN,LAS,DAL,7,0
5,6,6,1745,1034,WN,TUS,TPA,3,0
5,4,4,1430,612,WN,BWI,FLL,45,0
5,4,4,1540,1999,WN,RNO,DAL,29,0
5,3,2,1305,1910,WN,MDW,OAK,13,0
5,5,5,1305,365,WN,BUR,LBB,15,1
5,4,3,1930,1790,WN,RNO,TPA,3,0
5,6,3,2030,1959,WN,BUR,BNA,6,0
5,5,6,2205,1034,WN,PVD,MDW,-2,1
5,2,5,955,397,WN,SMF,SAT,97,0
5,4,3,2030,293,WN,MCO,RDU,-2,0
5,4,2,1430,1999,WN,BWI,SAT,12,0
5,3,4,2030,239,WN,LAX,STL,59,0
5,2,5,850,714,WN,BNA,MCO,59,0
5,3,6,1605,402,WN,PIT,SMF,-1,0
5,6,6,1705,714,WN,TPA,ISP,35,0
5,5,3,1745,251,WN,DAL,FLL,0,1
5,4,3,640,1790,WN,PHX,STL,6,0
5,4,2,1525,159,WN,MCI,LBB,59,0
5,3,3,1200,293,WN,BWI,ISP,29,0
5,6,5,1300,178,WN,PIT,BDL,14,0
5,3,2,1710,587,WN,TUS,MDW,15,0
5,3,5,850,365,WN,PVD,PIT,59,0
5,5,4,840,569,WN,PIT,MCO,12,1
5,4,4,1930,612,WN,BWI,ISP,97,0
5,6,5,1540,1959,WN,MCI,OAK,-2,0
5,4,4,940,852,WN,DAL,MCO,2,0
5,5,3,1710,293,WN,HOU,ISP,45,1
5,4,5,1525,1959,WN,PHX,BUR,6,0
5,3,6,1710,1959,WN,PIT,ELP,-4,0
5,4,6,1630,601,WN,SJC,BUR,3,0
5,2,2,640,834,WN,HOU,PHX,2,0
5,4,6,1820,1073,WN,BUR,PHX,-1,0
5,3,2,1540,239,WN,HOU,SMF,35,0
5,3,4,1135,2106,WN,BNA,BDL,10,0
5,3,2,715,569,WN,TPA,DAL,14,0
5,6,2,940,612,WN,RNO,STL,97,0
5,6,2,1305,601,WN,LAS,MDW,8,0
5,4,4,640,611,WN,SJC,TPA,27,0
5,5,5,1135,397,WN,MCO,TPA,-3,1
5,5,5,2030,1959,WN,SJC,PDX,10,1
5,4,4,1135,569,WN,MCO,MDW,2,0
5,5,3,1300,192,WN,TUS,OAK,-3,1
5,6,4,955,251,WN,SMF,BNA,15,0
5,6,4,850,178,WN,MDW,ELP,59,0
5,6,2,640,178,WN,MCO,ELP,15,0
5,2,6,1820,1034,WN,TUS,LBB,12,0
5,2,6,1710,402,WN,PVD,PHX,10,0
5,6,6,840,612,WN,TUS,ISP,3,0
5,3,4,1930,365,WN,RNO,PIT,8,0
5,3,2,850,1034,WN,ORF,STL,2,0
5,6,5,745,1999,WN,PHX,FLL,-3,0
5,4,3,940,159,WN,TUS,BWI,27,0
5,6,3,1315,397,WN,TPA,LBB,12,0
5,3,6,1925,714,WN,TPA,TPA,3,0
5,3,4,700,1790,WN,BWI,SAT,-3,0
5,3,5,1745,239,WN,TUS,OAK,29,0
5,2,3,840,1034,WN,TPA,LAS,-1,0
5,2,3,1135,562,WN,SMF,MDW,45,0
5,6,5,940,251,WN,BUR,PIT,27,0
5,3,5,1630,1044,WN,DAL,PDX,7,0
5,2,4,850,192,WN,BUR,LBB,27,0
5,2,3,840,601,WN,TUS,RDU,2,0
5,3,3,715,587,WN,TUS,PHX,12,0
5,3,3,700,365,WN,BWI,PIT,14,0
5,5,4,2205,397,WN,BWI,SMF,2,1
5,2,6,1315,611,WN,LAS,MCO,15,0
5,4,6,1135,402,WN,MCO,STL,35,0
5,6,2,715,1999,WN,BUR,SMF,7,0
5,3,5,1820,1999,WN,LAS,MCO,10,0
5,3,6,940,611,WN,MCO,SAT,45,0
5,3,6,1710,178,WN,SJC,PHX,35,0
5,3,4,2030,239,WN,TUS,BUR,8,0
5,2,5,1430,562,WN,BWI,LBB,27,0
5,5,4,1930,1790,WN,MDW,STL,13,1
5,2,3,840,395,WN,HOU,MDW,-1,0
5,5,3,1630,402,WN,TPA,BNA,59,1
